comentario;nota;data
O lugar é maravilhoso, apesar do frio que Curitiba faz você acaba se esquecendo dele, pois são muitas lugares para visitar e o jardim botânico é um desses lugares maravilhosos;5.0;out de 2015
Lugar que não pode se deixar de visitar em Curitiba jardim maravilhoso ideal para levar a namorada rs ;5.0;nov de 2015
Lugar muito bem frequentado, com jardinagem exótica!Muito bonito ver a florada das cerejeiras japonesas, a estufa de flores e o jardim das sensações!Lugar para praticar caminhadas, fazer piquenique, ou apenas para aproveitar o sol e a natureza!A vista do pôr do sol é um diferencial.Parque curitibano inspirado no Jardim Botânico do Rio de Janeiro!;5.0;jul de 2016
Passeio clássico em Curitiba, onde irá encontrar com centenas de turistas. Não tem a exuberância do Jardim Botânico do Rio, mas é um passeio agradável.;4.0;ago de 2016
Ótimo parque, bem cuidado, grande, agradável, muito bom para passar uma tarde ou apenas para caminhar. O único ponto ruim é o estacionamento que não condiz como tamanho do parque, mas com certeza vale a pena conhecer!;4.0;set de 2016
Visitamos em um domingo , estava lotado , mal dava para andar , porém, vale a pena , pois o jardim é lindo  !!! ;4.0;jun de 2016
Um dos parques mais lindos de curitiba, apesar de Curtiba ter parques maravilhos e de muito facil acesso.;5.0;dez de 2015
Um ótimo lugar turístico ou até mesmo para passar um dia do fim de semana. Lugar apropriado para passar o dia com a familia e relaxar.;5.0;mai de 2016
Um local apaixonante e com uma beleza ímpar!!!! Ótimo para passeio em família por conta do contato com a natureza. Excelente passeio!;5.0;set de 2016
Ponto turístico imperdível para quem visita a cidade de Curitiba. Vale muito a pena passar algumas horinhas nesse parque lindo!;5.0;abr de 2016
O jardim botânico de Curitiba não é só a lindíssima e famosa estufa que aparece em todas as fotos do local. Vá com tempo pra passear entre os belíssimos jardins,  na ponte sobre o lago e pra aguçar os sentidos no jardim sensorial. ;5.0;set de 2016
Amei o Jardim Botânico. Lindo jardim, bastante espaço para uma caminhada e linda paisagem. Gostei e recomendo a todos. ;5.0;ago de 2016
Jardim Botânico, lugar lindo com a natureza bem cuidada, flores lindíssimas. Quem for a Curitiba não pode perder este passeio.;5.0;set de 2016
Lindo e fascinante, pode-se gastar horas neste parque admirando a natureza, os belos jardins muito bem cuidados, o lago com as carpas, enfim diversão pra familia toda.;5.0;set de 2016
Lugar muito bonito para passeio, para se integrar com a natureza, apreciar a paisagem, passar uma tarde com a família!;4.0;dez de 2015
É um lugar clássico para visitar em Curitiba, porém encanta pela beleza e cuidado se que tem como lugar! Estive em um dia nublado com pequenas garoas, imagino como deve ser ainda mais lindo num dia de tempo aberto.;5.0;set de 2016
Um dos melhores pontos turísticos de Curitiba. O lugar é de uma beleza ímpar, muito bem cuidado e muito grande. Vale a pena a visita. Não deixe de conhecer o jardim sensorial que fica dentro do jardim botânico, vale a pena. ;5.0;jun de 2016
Estive com minha família em um final de semana . Levei junto meu neto de 2 anos. O lugar é muito tranqüilo principalmente para crianças. O que falta é mais segurança policial, pois nos momentos em que lá estive não vi nenhum.;4.0;ago de 2016
Um otimo lugar para a familia, contato com a natureza e beleza sem igual. A estufa coma a pequena queda dagua é encantador.;5.0;jul de 2016
Lugar lindo! Me apaixono de novo toda a vez que vou. Para mim o melhor lugar de Curitiba! Imperdível!;5.0;jun de 2016
Lugar lindo, super agradável pra caminhar, respirar tranquilamente, ou simplesmente sentar e observar a beleza do lugar. Um picnic também vai bem por aqui. Só estacionar requer um pouco de sorte porque o estacionamento é pequeno. As fotos ficam incríveis lá!!;5.0;dez de 2015
Meus filhos amaram o paisagismo que chamaram de labirinto.  Ótimo para um passeio em familia, alem de gratuito.  Só achei que faltou a opção de lugar pra comer.  Só havia uma lanchonete e tivemos que sair para almoçar.;5.0;ago de 2016
O lindo jardim, impecável de limpo, flores uma mais bela que a outra, aiinda nao chovia quando chegamos la, fomos usando o ônibus de turismo que e super pratico, vou fazer uma avalicao exclusiva sobre ele. La conhecemos a Peruana Regina, uma graça, de la seguimos com a companhia dela para varias outras atracões, o jardim e encantador vale a visita. Ao final do jardim a uma especie de casa de vidro com jardim interno e de la de dentro se vê todo o jardim externo. em torno da casa e ao fundo do jardim a uma especie de estufa.;5.0;dez de 2015
O lugar é ótimo para passear com a família ou apenas caminhar, muito bem cuidado,com jardins, atividades e uma estava de arquitetura linda, com bastante variedade de plantas.;5.0;jul de 2016
É um bom lugar para tirar fotos. Possui um ambiente muito legal para fazer piqueniques, ver o por do sol ou até mesmo ficar deitado na grama sem fazer nada. Fácil acesso;4.0;set de 2016
Lugar lindo pra passear com a familia. Jardim impecavel e amplo.  Todos apreciamos muito este passeio,  Curitiba está de parabéns! ;5.0;set de 2016
É um lugar agradável, muito bem cuidado, mas para ser imperdível, falta plantar árvores para que tenha sombra natural.;4.0;ago de 2016
O famoso Jardim Botânico é um espaço grande com jardins interessantes e com uma estrutura de ferro bonita para se olhar de fora ou em fotos, mas dentro dela ou nos jardins não há atividades divertidas, apenas contemplativas.;3.0;out de 2015
Local limpo bonito de muito verde e beleza.  Falta atendimento ao público dentro do espaço.  Falta sinalização e identificação de plantas e flores.  Não vi segurança dentro do parque.  Pode não ser preciso, pela pacificidade mas é  necessário. ;4.0;set de 2016
Um lugar inteiramente inesquecível e primordial. Para quem é amante,de belezas naturais em meio a cidade grande,esse lugar é uma das grandes referências em nosso país!!! Jardins fabulosos é perfumados,ar puro,com lagos lindos. ;5.0;jun de 2016
O Jardim tem entrada grátis e é bastante frequentado, principalmente nos fins de semana. Algumas pessoas praticam atividade física no local, então funciona como um parque.Tem lagos cheios de peixe e lindas paisagens para tirar fotos.;4.0;set de 2016
Lugar para se visitar de outubro a março, quando as plantas florescem. Não há nada demais, mas para quem quiser matar a curiosidade, vale a visita para tirar umas fotos de recordação. Existem parque mais bonitos e menos badalados. ;3.0;jan de 2016
Local muito bonito, limpo e com uma arquitetura e paisagismo de tirar o fôlego! Rende excelentes fotos. Vale a pena conhecer... Ao entardecer, senti falta de iluminação, o que me fez sentir um pouco insegura, principalmente por não avistar segurança.;5.0;set de 2016
Compensa pegar o ônibus de turismo e descer nesse ponto. Local bem legal para tirar fotos e fazer uma caminhada. Acesso grátis.;4.0;ago de 2016
Lugar bonito e agradável. Vale a pena a visita. Vc consegue ótimas fotos lá! Difícil para conseguir estacionar aos fins de semana.;5.0;set de 2016
O Jardim Botânico tem um espaço verde com jardins muito bem cuidados para passeio e contemplação. Os pontos altos são a visitação na estufa e no museu botânico. Para aproveitar bem o passeio, vá de tênis.;4.0;abr de 2016
Lugar maravilhoso para conhecer, respirar ar fresco e passear em meio ao lindo jardim...atividade física cai muito bem no local.;5.0;ago de 2016
O Jardim Botânico de Curitiba é realmente fantástico. Limpo, bonito, excelente para caminhadas ao ar livre, passeios com a familia, piqueniques, ou passeios românticos. Ótimo também para fazer books fotográficos ou para quem simplesmente gosta de tirar fotos em lugares bonitos.;5.0;mai de 2016
Este ponto turísco representa o símbolo da cidade, constando em todos os guias, indispensável a quem vai a Curitiba. ;5.0;jan de 2016
Lindo lugar. Vale a pena conhecer. Muito bom para turista, principalmente para belas fotos. Sugiro também ir a noite para ver iluminado. Não tivemos oportunidade, porém imagino que deva ser belíssimo. ;4.0;set de 2016
Parque muito bonito com excelente estrutura.O estacionamento poderia ser maior, mas nada que atrapalhe.;4.0;ago de 2016
O Jardim Botânico de Curitiba é muito bonito. No período que eu fui estava todo florido. Em dias mais quentes recomendo levar uma garrafinha d'agua, uma vez que só encontramos uma única lanchonete no local. Há ainda uma pequena feira próxima ao lago com artesanato, quadros e até mesmo mudas de plantas.;5.0;fev de 2016
Nesta cidade após algumas horas é fácil compreender que existe uma maior atenção com a preservação dos espaços verdes e com todas as questões ambientais, em comparação com outras cidades dos estados vizinhos, este é apenas mais um dos jardins bem cuidados e cheios de flores lindas que podem ser encontrados em Curitiba, onde se pode passar um bom tempo apanhando sol, percorrendo os jardins e apreciando o cuidado com que foram feitos, ótimo para fazer desporto e atividades ao ar livre, espero que a sua boa preservação não seja descuidada futuramente.;5.0;mar de 2016
O jardim Botânico é um ótimo lugar para ir visitar, dar uma caminhada. Famoso ponto turístico da cidade, é indispensável, para quem deseja conhecer a cidade, que passe por ali. Sugiro levar comida/bebida.;5.0;mai de 2016
Talvez tenha sido a época, com cerejeiras floridas ao final da tarde, mas é encantador! O lugar é muito gostoso para um passeio com a família! ;5.0;jul de 2016
Lugar bom para ir com a familia no fim de semana, pena que o jardim tactil fica fechado neste periodo.;4.0;set de 2016
Vale muito conhecer o Jardim Botânico. O   local é bastante limpo e bem conservado. A sensação é de que você é parte de  de um cenário de filme... O parque é frequentado por turistas, mas também nos deparamos com moradores da região que praticavam corrida.  Qdo estiver em Curitiba priorize conhecer o Jardim Botânico!;5.0;set de 2016
É um passeio encantador!! Esse é uma das paradas do onibus turisticos. Dentro do parque ha uma estufa, que deixa o parque ainda mais bonito.;5.0;mar de 2016
Excelente passeio para fazer em família com crianças, bastante espaço verde! Lindo e muito limpo! Adoramos;5.0;jul de 2016
É um dos cartões postais da cidade. Organizado, limpo, planejado ... vale a pena. Os jardins são muito bem cuidados e bonitos;5.0;dez de 2015
Excelente parque com estacionamento gratuito, quadras de tênis, basquete, vôlei, pista de cooper, lagoa muito agradável, pista de caminhada com paisagem muito bonita, bebedouros espalhados e banheiros em todo parque, muito limpo e bem cuidado, exceto cartão postal do jardim botânico a estrutura de vidro muito suja e mal cuidada, precisa de manutenção urgente, jardins são muito bem cuidados.;5.0;jan de 2016
Além de ser um ambiente convidativo às fotos e turismo, fazer um piquenique ou ler um livro são uma das coisas que nesse lugar tranquilo e bonito podemos fazer.;5.0;ago de 2016
É um belo lugar, muita área verde e paz no meio uma grande cidade. Paisagens lindas, com bastante áreas para serem conhecidas.;5.0;jan de 2016
Visita obrigatoria. Um exemplo de como deveriam ser todos os similares no Brasil. Vale Muito a visita.;5.0;jan de 2016
Esperava mais pelas propagandas, mas mesmo assim é um lugar agradável para sentar e admirar a natureza.;4.0;mar de 2016
O jardim inteiro é lindo, ainda mais com sua construção de vidro. Podia ter um café bem decorado, na sombra, para garantir o passeio ideal, mas vale a ida mesmo não tendo!;4.0;out de 2015
Não tem como ir à Curitiba e não passear no botânico, as vezes muito cheio, mas é muito bom pra caminhar devagar e tomar um chimarrão com a família. Sempre vale a pena.;5.0;set de 2016
Lindo, passeio agradavel, facil ascesso, consta dos pontos do ônibus de turismo. Simplesmente imperdível. Recomendo a todos, qualquer época do ano.;5.0;out de 2015
Foi uma passagem rápida, mas valeu muito a pena. Lugar lindo, agradável e muito bem cuidado. Fomos no final da tarde e as fotos do por do sol + o local ficaram ótimas.;5.0;set de 2016
